identifier,entityName,attributeName,attributeDefinition,attributeLabel,attributeUnit,ECSO_,who,notes
doi:10.18739/A2X29N,94_5.csv,HOUR,"hour of day, Alaska Daylight Time",,nominalHour,00002048,SC,
doi:10.18739/A2X29N,94_1.csv,HOUR,"hour of day, Alaska Daylight Time",,nominalHour,00002048,SC,
doi:10.18739/A2X29N,94_2.csv,HOUR,"hour of day, Alaska Daylight Time",,nominalHour,00002048,SC,
doi:10.18739/A24R34,climate_data.csv,hour,hour of measurement,,nominalHour,00002048,SC,
doi:10.18739/A2HP13,Tutakoke_CO2_data_2015.csv,hour,Hour of measurement,,nominalHour,00002048,SC,
doi:10.18739/A2S46H57S,soil temperature ,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2S46H57S,Canopy Air Temperature,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2S46H57S,ground heatflux,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2S46H57S,net radiation,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2S46H57S,high density 2016 sapflow,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2S46H57S,high density 2017 sapflow,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2S46H57S,low density 2016 sapflow,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2S46H57S,Relative humidity,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2S46H57S,low density 2017 sapflow,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2S46H57S,Volumetric soil water content,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2S46H57S,Photosynthetic active radiation,hour,hour of measurement (0-23.5),,hour,00002048,SC,
doi:10.18739/A2508R,UpTempO_2015_01_Healy-FINAL.txt,hour,Hour of the data record. Ranges from 0 - 23,,,00002048,SC,
doi:10.18739/A2508R,UpTempO_2015_05_SIZRS-FINAL.txt,hour,Hour of the data record. Ranges from 0 - 23,,,00002048,SC,
doi:10.18739/A2508R,UpTempO_2015_04_SIZRS-FINAL.txt,hour,Hour of the data record. Ranges from 0 - 23,,,00002048,SC,
doi:10.18739/A2508R,UpTempO_2015_07_Healy-FINAL.txt,hour,Hour of the data record. Ranges from 0 - 23,,,00002048,SC,
doi:10.18739/A2508R,UpTempO_2015_03_SIZRS-FINAL.txt,hour,Hour of the data record. Ranges from 0 - 23,,,00002048,SC,
doi:10.18739/A2508R,UpTempO_2015_08_SIZRS-FINAL.txt,hour,Hour of the data record. Ranges from 0 - 23,,,00002048,SC,
doi:10.18739/A2508R,UpTempO_2015_06_Healy-FINAL.txt,hour,Hour of the data record. Ranges from 0 - 23,,,00002048,SC,
doi:10.18739/A2508R,UpTempO_2015_02_SIZRS-FINAL.txt,hour,Hour of the data record. Ranges from 0 - 23,,,00002048,SC,
doi:10.18739/A2408F,met_w_gap.csv,Hour,Hour of the day,,,00002048,SC,
doi:10.18739/A2NP33,2015_ITEX_Barrow_Atqasuk_Climate_v1.csv,numHr,Hour of the day (00-23),,,00002048,SC,
doi:10.18739/A2NP33,2013_ITEX_Barrow_Atqasuk_Climate_v2.csv,numHr,Hour of the day (00-23),,,00002048,SC,
doi:10.18739/A2NP33,2016_ITEX_Barrow_Atqasuk_Climate_v1.csv,numHr,Hour of the day (00-23),,,00002048,SC,
doi:10.18739/A2NP33,2014_ITEX_Barrow_Atqasuk_Climate_v2.csv,numHr,Hour of the day (00-23),,,00002048,SC,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.csv,HR,integer,,Unit not found in metadata,00002048,SC,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.txt,HR,integer,,Unit not found in metadata,00002048,SC,
doi:10.18739/A2F867,20072008_AON_IC_1991.csv,HR,integer,,Unit not found in metadata,00002048,SC,
doi:10.18739/A2F867,20072008_AON_IC_1991.txt,HR,integer,,Unit not found in metadata,00002048,SC,
doi:10.18739/A2469W,NEE.csv,timePeriod,Observation time,,,00002048,SC,this is the hour a measurement was made
doi:10.18739/A2B670,Wind Met Data.csv,time,Sampling hour,time,,00002048,SC,
doi:10.18739/A2FW9K,Agashashok Met Data.csv,time,Sampling hour,time,,00002048,SC,
doi:10.18739/A2GW9W,Dietrich Met Data.csv,time,Sampling hour,time,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_01_APLIS-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_15_Mirai-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_08_Araon-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_07_SIZRS-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_09_Amundsen-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_16_Polarstern-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_12_Polarstern-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_03_SIZRS-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_11_Amundsen-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_05_Araon-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_10_Amundsen-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_14_Mirai-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_04_SIZRS-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_02_APLIS-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_13_Mirai-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_06_SIZRS-FINAL.dat,hour (GMT),The hour of the data record (GMT). Ranges from 0 to 23.,,,00002048,SC,
doi:10.18739/A29S1KK0X,3_hour_data.csv,hour,The hour that the observation was taken.,,,00002048,SC,
doi:10.18739/A2K93160S,5_minute_data_v21.csv,hour,The time that the observation was taken.,,,00002048,SC,
doi:10.18739/A2QF8JJ3F,smtsodarX1.a1.20180101.000000.cdf,Time,Time of day,,nominalHour,00002048,SC,
doi:10.18739/A2V698B7K,smtsodarX1.a1.20170117.000000.cdf,Time,Time of day,,nominalHour,00002048,SC,
doi:10.18739/A2V698B7K,smtsodarX1.a1.20170101.000000.cdf,Time,Time of day,,nominalHour,00002048,SC,
doi:10.18739/A22T1F,Ludwig_archive.csv,Sample_time,Sample time,,,00002049,SC,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.csv,YEAR,Calendar year,,Unit not found in metadata,00002050,SC,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.txt,YEAR,Calendar year,,Unit not found in metadata,00002050,SC,
doi:10.18739/A2F867,20072008_AON_IC_1991.csv,YEAR,Calendar year,,Unit not found in metadata,00002050,SC,
doi:10.18739/A2F867,20072008_AON_IC_1991.txt,YEAR,Calendar year,,Unit not found in metadata,00002050,SC,
doi:10.18739/A21J9774C,BGK_OwenIceCore_Isotope_Data.txt,Time (year),Determined average date of each sample of the ice core at a given depth,,dimensionless,00002050,SC,
doi:10.18739/A27H1DM4V,ECL_Isotopes_composite.csv,Year (bottom),estimated year for bottom of sample,,,00002050,SC,
doi:10.18739/A27H1DM4V,ECL_Isotopes_composite.csv,Year (top),estimated year for top of sample,,,00002050,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,Initiation_year,First year this site participated in the ASDN,,,00002050,SC,
doi:10.18739/A2HC5H,leaf_respiration.csv,Year,Measurement year,,nominalYear,00002050,SC,
doi:10.18739/A2HC5H,moss_respiration.csv,Year,Measurement year,,nominalYear,00002050,SC,
doi:10.18739/A2HC5H,wood_respiration.csv,Year,Measurement year,,nominalYear,00002050,SC,
doi:10.18739/A2HC5H,Sheet1_ecosystem_respiration.csv,Year,Measurement year,,nominalYear,00002050,SC,
doi:10.18739/A2HC5H,Sheet3_ecosystem_respiration.csv,Year,Measurement year,,nominalYear,00002050,SC,
doi:10.18739/A2HC5H,root_respiration.csv,Year,Measurement year,,nominalYear,00002050,SC,
doi:10.18739/A23K4G,Polaris_2017_Soil.csv,Date,Sample collection year,,,00002050,SC,
doi:10.18739/A2KK3F,Polaris_2017_Permafrost.csv,Date,Sample collection year,,,00002050,SC,
doi:10.18739/A2KW57H4V,YKD_soil_permafrost.csv,Date,Sample collection year,,,00002050,SC,
doi:10.18739/A26D52,Fertilization Branch Extension 2016.csv,year,Sampling year,year,,00002050,SC,
doi:10.18739/A2C378,Foliar Nutrients.csv,year,Sampling year,year,,00002050,SC,
doi:10.18739/A2CD5M,ASDN_Lemming_trap.csv,year,Sampling year,,,00002050,SC,
doi:10.18739/A2CD5M,ASDN_Surface_water.csv,Year,Sampling year,,,00002050,SC,
doi:10.18739/A2CD5M,ASDN_Weather_snow_manual.csv,Year,Sampling year,,,00002050,SC,
doi:10.18739/A2CD5M,ASDN_Weather_Hobo.csv,Year,Sampling year,,,00002050,SC,
doi:10.18739/A2CD5M,ASDN_Pred_nests.csv,Year,Sampling year,,,00002050,SC,
doi:10.18739/A2CD5M,ASDN_Pred_point_counts.csv,Year,Sampling year,,,00002050,SC,
doi:10.18739/A2CD5M,ASDN_Snow_survey.csv,Year,Sampling year,,,00002050,SC,
doi:10.18739/A2GS1T,Polaris_2017_Vegetation.csv,Date,Sampling year,,,00002050,SC,
doi:10.18739/A2VQ2S94D,cones_and_ages.csv,count_year,The year in which cones were counted.,Count Year,,00002050,SC,
doi:10.18739/A2WZ7J,carlson_CN2015-2016_alaska.csv,year,the year measurements were take in,,,00002050,SC,
doi:10.18739/A2WZ7J,carlson_rootBiomass2015-2016_alaska.csv,year,the year measurements were take in,,,00002050,SC,
doi:10.18739/A2WZ7J,carlson_vegetationHeight2015-2016_alaska.csv,year,the year measurements were take in,,,00002050,SC,
doi:10.18739/A2WZ7J,carlson_plotLevelPercentCover2015-2016_alaska.csv,year,the year measurements were take in,,,00002050,SC,
doi:10.18739/A21C55,1999lgcover.csv,Year,"The year of percent cover measurement, format YYYY",,,00002050,SC,
doi:10.18739/A21C55,2000lgcover.csv,Year,"The year of percent cover measurement, format YYYY",,,00002050,SC,
doi:10.18739/A21C55,2001lgcover.csv,Year,"The year of percent cover measurement, format YYYY",,,00002050,SC,
doi:10.18739/A21C55,2002lgcover.csv,Year,"The year of percent cover measurement, format YYYY",,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_14_Mirai-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_06_SIZRS-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_07_SIZRS-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_02_APLIS-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_15_Mirai-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_11_Amundsen-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_13_Mirai-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_09_Amundsen-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_16_Polarstern-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_10_Amundsen-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_12_Polarstern-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_03_SIZRS-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_05_Araon-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_01_APLIS-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_08_Araon-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2QV3C35R,UpTempO_2014_04_SIZRS-FINAL.dat,year,The year of the data record,,,00002050,SC,
doi:10.18739/A2NP33,2013_ITEX_Barrow_Atqasuk_Climate_v2.csv,numYear,The year of the recording (1998-2015),,,00002050,SC,
doi:10.18739/A2NP33,2016_ITEX_Barrow_Atqasuk_Climate_v1.csv,numYear,The year of the recording (1998-2015),,,00002050,SC,
doi:10.18739/A2NP33,2015_ITEX_Barrow_Atqasuk_Climate_v1.csv,numYear,The year of the recording (1998-2015),,,00002050,SC,
doi:10.18739/A2NP33,2014_ITEX_Barrow_Atqasuk_Climate_v2.csv,numYear,The year of the recording (1998-2015),,,00002050,SC,
doi:10.18739/A2VQ2S94D,SS_plotdata.csv,year,The year that data were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,duck_under_percent_cover.csv,year,The year that data were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,environmental_extensive.csv,year,The year that plots were measured,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,under_extensive.csv,year,The year that plots were measured.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,recruits.csv,year,The year that recruits were measured,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,shrubs.csv,year,The year that shrub density was measured.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,duck_core_volume.csv,year,The year that soils were collected,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,duck_soils.csv,year,The year that soils were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,cherskiy_intensive_soils.csv,year,The year that soils were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,roots.csv,year,The year that the adventitious roots were measured.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,SS_sitedata.csv,year,The year that the data were collected,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,plot_level_intensive.csv,year,The year that the data were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,site_info.csv,year,The year that the data were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,quad_intensive.csv,year,The year that the data were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,extensive_soils.csv,year,The year that the data were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,recruit_cover_intensive.csv,year,The year that the data were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,tree_survey.csv,year,The year that the data were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,SS_seedlingdata.csv,year,The year that the data were collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,sol.csv,year,The year that the SOL was measured.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,tree_cores.csv,year,The year that the tree core was collected.,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,cwd.csv,year,The year that woody debris was measured,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,woody_debris.csv,year,The year that woody debris was measured,Year,,00002050,SC,
doi:10.18739/A2VQ2S94D,understory_ptintercept_intensive.csv,year,The year the data were measured.,Year,,00002050,SC,
doi:10.18739/A2D21RH75,era5_mb_2010-2017_5p15.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,gen3ens_prcp_1979-2012_monthly.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,cfsr_t2_1979-2012_monthly.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,merra_t2_1979-2012_monthly.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,asr2_t2_2000-2012_monthly_gr-hi.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,gen3ens_mb_1979-2012_5p15.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,cfsr_prcp_1979-2012_monthly.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,gen3ens_pwtr_1979-2012_monthly.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,merra_mb_1979-2012_5p15.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,jra55_prcp_1979-2012_monthly.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,erai_prcp_1979-2012_monthly.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,gen3ens_v10_1979-2012_monthly.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,merra_prcp_1979-2012_monthly.nc,time,Time,,,00002050,SC,
doi:10.18739/A2D21RH75,erai_mb_1979-2012_5p15.nc,time,Time,,,00002050,SC,
